OTU	Sample	Abundance	Kingdom	Phylum	Class	Order	Family
Otu00002	VC3	93.9280237552736	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodobiaceae
Otu00002	VC1	90.100697156708	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodobiaceae
Otu00016	VC2	456.566963790453	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae
Otu00016	VC1	329.821832729889	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae
Otu00016	PNC1	273.183978036732	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae
Otu00016	PNC3	255.53468320113	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae
Otu00016	VC3	242.543114619602	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae
Otu00016	PNC2	167.224491173196	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae
Otu01758	PNC1	3.35115135488728	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillales_Incertae_Sedis
Otu01758	PNC2	2.43053650077578	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillales_Incertae_Sedis
Otu01758	VC3	2.37525702776144	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillales_Incertae_Sedis
Otu01758	VC1	2.1532312587684	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillales_Incertae_Sedis
Otu01758	VC2	1.93596355959614	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillales_Incertae_Sedis
Otu01758	PNC3	1.77507134855312	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillales_Incertae_Sedis
Otu00099	VC2	198.705601151971	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillales_unclassified
Otu00099	PNC1	178.160388341628	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillales_unclassified
Otu00099	VC1	133.39192528707	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillales_unclassified
Otu00099	PNC3	104.580263230683	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillales_unclassified
Otu00099	VC3	98.2765703681272	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillales_unclassified
Otu00099	PNC2	88.9032304009263	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillales_unclassified
Otu00014	VC3	955.330391348467	Bacteria	Bacteroidetes	Cytophagia	Order_II	Rhodothermaceae
Otu00014	VC1	389.901936528557	Bacteria	Bacteroidetes	Cytophagia	Order_II	Rhodothermaceae
Otu00014	PNC3	166.488746259571	Bacteria	Bacteroidetes	Cytophagia	Order_II	Rhodothermaceae
Otu00014	PNC1	108.427770665174	Bacteria	Bacteroidetes	Cytophagia	Order_II	Rhodothermaceae
Otu00014	PNC2	97.2588610659097	Bacteria	Bacteroidetes	Cytophagia	Order_II	Rhodothermaceae
Otu00014	VC2	39.1710547545146	Bacteria	Bacteroidetes	Cytophagia	Order_II	Rhodothermaceae
Otu02544	VC3	4.83516836299012	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiales_Incertae_Sedis
Otu02544	VC1	1.43310382379021	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiales_Incertae_Sedis
Otu02544	VC2	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiales_Incertae_Sedis
Otu02544	PNC1	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiales_Incertae_Sedis
Otu02544	PNC2	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiales_Incertae_Sedis
Otu02544	PNC3	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiales_Incertae_Sedis
Otu02079	PNC1	4.71021941209667	Bacteria	Actinobacteria	Rubrobacteria	Rubrobacterales	Rubrobacteriaceae
Otu02079	VC3	3.3246613406675	Bacteria	Actinobacteria	Rubrobacteria	Rubrobacterales	Rubrobacteriaceae
Otu02079	PNC2	0.983584300111638	Bacteria	Actinobacteria	Rubrobacteria	Rubrobacterales	Rubrobacteriaceae
Otu02079	PNC3	0.486440471847258	Bacteria	Actinobacteria	Rubrobacteria	Rubrobacterales	Rubrobacteriaceae
Otu02079	VC1	0.159033078880407	Bacteria	Actinobacteria	Rubrobacteria	Rubrobacterales	Rubrobacteriaceae
Otu02079	VC2	0	Bacteria	Actinobacteria	Rubrobacteria	Rubrobacterales	Rubrobacteriaceae
Otu00838	PNC1	37.1104078651205	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae
Otu00838	PNC2	29.0828665878885	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae
Otu00838	PNC3	20.1019146061868	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae
Otu00838	VC3	14.0795016486842	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae
Otu00838	VC2	13.1348125599718	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae
Otu00838	VC1	10.9711591750298	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae
Otu00260	VC2	96.9504269941518	Bacteria	Gemmatimonadetes	Gemmatimonadetes	S0134_terrestrial_group	S0134_terrestrial_group_unclassified
Otu00260	VC3	37.3088718794398	Bacteria	Gemmatimonadetes	Gemmatimonadetes	S0134_terrestrial_group	S0134_terrestrial_group_unclassified
Otu00260	VC1	15.2542890309016	Bacteria	Gemmatimonadetes	Gemmatimonadetes	S0134_terrestrial_group	S0134_terrestrial_group_unclassified
Otu00260	PNC1	4.20845492383983	Bacteria	Gemmatimonadetes	Gemmatimonadetes	S0134_terrestrial_group	S0134_terrestrial_group_unclassified
Otu00260	PNC2	1.49810601373274	Bacteria	Gemmatimonadetes	Gemmatimonadetes	S0134_terrestrial_group	S0134_terrestrial_group_unclassified
Otu00260	PNC3	0.123639960435213	Bacteria	Gemmatimonadetes	Gemmatimonadetes	S0134_terrestrial_group	S0134_terrestrial_group_unclassified
Otu00024	VC1	460.912209803199	Bacteria	Chloroflexi	S085	S085_unclassified	S085_unclassified
Otu00024	PNC2	390.533790030782	Bacteria	Chloroflexi	S085	S085_unclassified	S085_unclassified
Otu00024	PNC3	184.894373801613	Bacteria	Chloroflexi	S085	S085_unclassified	S085_unclassified
Otu00024	VC3	179.266147607295	Bacteria	Chloroflexi	S085	S085_unclassified	S085_unclassified
Otu00024	VC2	128.002272424303	Bacteria	Chloroflexi	S085	S085_unclassified	S085_unclassified
Otu00024	PNC1	87.2935132319579	Bacteria	Chloroflexi	S085	S085_unclassified	S085_unclassified
Otu00321	VC1	125.571029703806	Bacteria	Chloroflexi	SAR202_clade	SAR202_clade_unclassified	SAR202_clade_unclassified
Otu00321	VC3	39.5448830202801	Bacteria	Chloroflexi	SAR202_clade	SAR202_clade_unclassified	SAR202_clade_unclassified
Otu00321	PNC2	37.5271408782885	Bacteria	Chloroflexi	SAR202_clade	SAR202_clade_unclassified	SAR202_clade_unclassified
Otu00321	PNC3	35.391279534829	Bacteria	Chloroflexi	SAR202_clade	SAR202_clade_unclassified	SAR202_clade_unclassified
Otu00321	VC2	29.9808370666841	Bacteria	Chloroflexi	SAR202_clade	SAR202_clade_unclassified	SAR202_clade_unclassified
Otu00321	PNC1	17.2814706743121	Bacteria	Chloroflexi	SAR202_clade	SAR202_clade_unclassified	SAR202_clade_unclassified
Otu00470	VC2	60.8810026832311	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)_unclassified
Otu00470	VC1	36.2912342033772	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)_unclassified
Otu00470	VC3	24.524460629509	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)_unclassified
Otu00470	PNC3	9.1837200535508	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)_unclassified
Otu00470	PNC1	7.51097739178406	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)_unclassified
Otu00470	PNC2	3.77407773046728	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)_unclassified
Otu00633	VC2	65.671595430238	Bacteria	Bacteroidetes	SB-5	SB-5_unclassified	SB-5_unclassified
Otu00633	PNC1	16.0788928281511	Bacteria	Bacteroidetes	SB-5	SB-5_unclassified	SB-5_unclassified
Otu00633	PNC2	6.98810324562863	Bacteria	Bacteroidetes	SB-5	SB-5_unclassified	SB-5_unclassified
Otu00633	VC3	4.29628282532654	Bacteria	Bacteroidetes	SB-5	SB-5_unclassified	SB-5_unclassified
Otu00633	PNC3	3.73098244830914	Bacteria	Bacteroidetes	SB-5	SB-5_unclassified	SB-5_unclassified
Otu00633	VC1	2.2239614694364	Bacteria	Bacteroidetes	SB-5	SB-5_unclassified	SB-5_unclassified
Otu00584	PNC3	18.0435467443704	Bacteria	SHA-109	SHA-109_unclassified	SHA-109_unclassified	SHA-109_unclassified
Otu00584	PNC1	7.54196989044955	Bacteria	SHA-109	SHA-109_unclassified	SHA-109_unclassified	SHA-109_unclassified
Otu00584	VC1	5.29406140536084	Bacteria	SHA-109	SHA-109_unclassified	SHA-109_unclassified	SHA-109_unclassified
Otu00584	PNC2	3.67231067956412	Bacteria	SHA-109	SHA-109_unclassified	SHA-109_unclassified	SHA-109_unclassified
Otu00584	VC2	1.46254162153892	Bacteria	SHA-109	SHA-109_unclassified	SHA-109_unclassified	SHA-109_unclassified
Otu00584	VC3	1.01033638477421	Bacteria	SHA-109	SHA-109_unclassified	SHA-109_unclassified	SHA-109_unclassified
Otu02725	VC3	2.8489574145216	Bacteria	Chloroflexi	SHA-26	SHA-26_unclassified	SHA-26_unclassified
Otu02725	VC1	1.88075653614396	Bacteria	Chloroflexi	SHA-26	SHA-26_unclassified	SHA-26_unclassified
Otu02725	VC2	1.13071008593397	Bacteria	Chloroflexi	SHA-26	SHA-26_unclassified	SHA-26_unclassified
Otu02725	PNC2	0	Bacteria	Chloroflexi	SHA-26	SHA-26_unclassified	SHA-26_unclassified
Otu02725	PNC3	0	Bacteria	Chloroflexi	SHA-26	SHA-26_unclassified	SHA-26_unclassified
Otu02725	PNC1	0	Bacteria	Chloroflexi	SHA-26	SHA-26_unclassified	SHA-26_unclassified
Otu02745	PNC1	2.94705884100674	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12
Otu02745	VC3	1.03680663556247	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12
Otu02745	PNC3	0.517076224661064	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12
Otu02745	VC1	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12
Otu02745	VC2	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12
Otu02745	PNC2	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12
Otu02258	VC3	5.21124790440401	Bacteria	SM2F11	SM2F11_unclassified	SM2F11_unclassified	SM2F11_unclassified
Otu02258	VC1	1.64310997475662	Bacteria	SM2F11	SM2F11_unclassified	SM2F11_unclassified	SM2F11_unclassified
Otu02258	PNC1	0	Bacteria	SM2F11	SM2F11_unclassified	SM2F11_unclassified	SM2F11_unclassified
Otu02258	PNC3	0	Bacteria	SM2F11	SM2F11_unclassified	SM2F11_unclassified	SM2F11_unclassified
Otu02258	VC2	0	Bacteria	SM2F11	SM2F11_unclassified	SM2F11_unclassified	SM2F11_unclassified
Otu02258	PNC2	0	Bacteria	SM2F11	SM2F11_unclassified	SM2F11_unclassified	SM2F11_unclassified
Otu00598	VC2	12.1997363312215	Bacteria	Proteobacteria	SPOTSOCT00m83	SPOTSOCT00m83_unclassified	SPOTSOCT00m83_unclassified
Otu00598	VC1	5.69504879438443	Bacteria	Proteobacteria	SPOTSOCT00m83	SPOTSOCT00m83_unclassified	SPOTSOCT00m83_unclassified
Otu00598	PNC3	5.31396788411238	Bacteria	Proteobacteria	SPOTSOCT00m83	SPOTSOCT00m83_unclassified	SPOTSOCT00m83_unclassified
Otu00598	PNC1	5.00378374444964	Bacteria	Proteobacteria	SPOTSOCT00m83	SPOTSOCT00m83_unclassified	SPOTSOCT00m83_unclassified
Otu00598	VC3	4.44686675950063	Bacteria	Proteobacteria	SPOTSOCT00m83	SPOTSOCT00m83_unclassified	SPOTSOCT00m83_unclassified
Otu00598	PNC2	1.00885523175179	Bacteria	Proteobacteria	SPOTSOCT00m83	SPOTSOCT00m83_unclassified	SPOTSOCT00m83_unclassified
Otu02590	VC2	9.66858873573003	Bacteria	Chlorobi	Ignavibacteria	Ignavibacteriales	SR-FBR-L83
Otu02590	PNC3	0	Bacteria	Chlorobi	Ignavibacteria	Ignavibacteriales	SR-FBR-L83
Otu02590	VC3	0	Bacteria	Chlorobi	Ignavibacteria	Ignavibacteriales	SR-FBR-L83
Otu02590	VC1	0	Bacteria	Chlorobi	Ignavibacteria	Ignavibacteriales	SR-FBR-L83
Otu02590	PNC1	0	Bacteria	Chlorobi	Ignavibacteria	Ignavibacteriales	SR-FBR-L83
Otu02590	PNC2	0	Bacteria	Chlorobi	Ignavibacteria	Ignavibacteriales	SR-FBR-L83
Otu03172	VC3	2.56854035357087	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	SRB2
Otu03172	VC1	1.47331362197695	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	SRB2
Otu03172	VC2	0.452284034373587	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	SRB2
Otu03172	PNC2	0.182448458310527	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	SRB2
Otu03172	PNC3	0	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	SRB2
Otu03172	PNC1	0	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	SRB2
Otu00397	PNC2	62.2457766243097	Bacteria	Saccharibacteria	Saccharibacteria_unclassified	Saccharibacteria_unclassified	Saccharibacteria_unclassified
Otu00397	PNC3	54.6009819612317	Bacteria	Saccharibacteria	Saccharibacteria_unclassified	Saccharibacteria_unclassified	Saccharibacteria_unclassified
Otu00397	PNC1	30.0623463483832	Bacteria	Saccharibacteria	Saccharibacteria_unclassified	Saccharibacteria_unclassified	Saccharibacteria_unclassified
Otu00397	VC1	5.71299981909988	Bacteria	Saccharibacteria	Saccharibacteria_unclassified	Saccharibacteria_unclassified	Saccharibacteria_unclassified
Otu00397	VC2	3.89241022334115	Bacteria	Saccharibacteria	Saccharibacteria_unclassified	Saccharibacteria_unclassified	Saccharibacteria_unclassified
Otu00397	VC3	3.14386866444877	Bacteria	Saccharibacteria	Saccharibacteria_unclassified	Saccharibacteria_unclassified	Saccharibacteria_unclassified
Otu02112	PNC1	2.90658655834102	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae
Otu02112	PNC3	1.67800745598492	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae
Otu02112	VC3	0.983866133985958	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae
Otu02112	PNC2	0.319437789490497	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae
Otu02112	VC1	0.204624514016779	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae
Otu02112	VC2	0	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae
Otu00459	PNC2	68.4071267558797	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae
Otu00459	PNC1	65.59320002574	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae
Otu00459	PNC3	60.0794426057964	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae
Otu00459	VC3	27.4520230338501	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae
Otu00459	VC2	26.3846848946812	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae
Otu00459	VC1	8.76768706984817	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae
Otu00103	PNC1	373.352886469721	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae
Otu00103	PNC3	333.703313384522	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae
Otu00103	PNC2	157.097546803873	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae
Otu00103	VC1	39.3783458984426	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae
Otu00103	VC2	22.3200705162116	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae
Otu00103	VC3	8.61007644233379	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae
Otu00071	PNC1	229.549259078322	Bacteria	Proteobacteria	Deltaproteobacteria	Sh765B-TzT-29	Sh765B-TzT-29_unclassified
Otu00071	PNC2	206.406682709238	Bacteria	Proteobacteria	Deltaproteobacteria	Sh765B-TzT-29	Sh765B-TzT-29_unclassified
Otu00071	PNC3	200.220139239345	Bacteria	Proteobacteria	Deltaproteobacteria	Sh765B-TzT-29	Sh765B-TzT-29_unclassified
Otu00071	VC2	175.997130168592	Bacteria	Proteobacteria	Deltaproteobacteria	Sh765B-TzT-29	Sh765B-TzT-29_unclassified
Otu00071	VC3	64.6224547889141	Bacteria	Proteobacteria	Deltaproteobacteria	Sh765B-TzT-29	Sh765B-TzT-29_unclassified
Otu00071	VC1	59.2829855885075	Bacteria	Proteobacteria	Deltaproteobacteria	Sh765B-TzT-29	Sh765B-TzT-29_unclassified
Otu03878	VC1	1.63699611213423	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Simkaniaceae
Otu03878	VC2	1.15724071364862	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Simkaniaceae
Otu03878	VC3	0.691204423708312	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Simkaniaceae
Otu03878	PNC1	0.406834825061025	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Simkaniaceae
Otu03878	PNC3	0.134898151895319	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Simkaniaceae
Otu03878	PNC2	0	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Simkaniaceae
Otu01000	PNC1	7.30102960667889	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae
Otu01000	PNC3	6.06612091497723	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae
Otu01000	PNC2	0.319437789490497	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae
Otu01000	VC1	0	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae
Otu01000	VC2	0	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae
Otu01000	VC3	0	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae
Otu01632	PNC2	6.19129544108042	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacterales_unclassified
Otu01632	PNC1	4.19102819805442	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacterales_unclassified
Otu01632	PNC3	2.80719395540185	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacterales_unclassified
Otu01632	VC1	0.409249028033559	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacterales_unclassified
Otu01632	VC3	0.172801105927078	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacterales_unclassified
Otu01632	VC2	0	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacterales_unclassified
Otu00149	VC2	153.41430072037	Bacteria	Chloroflexi	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae
Otu00149	VC1	22.2754310218063	Bacteria	Chloroflexi	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae
Otu00149	VC3	16.2339694492781	Bacteria	Chloroflexi	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae
Otu00149	PNC1	8.89429535034508	Bacteria	Chloroflexi	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae
Otu00149	PNC3	2.60585563383901	Bacteria	Chloroflexi	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae
Otu00149	PNC2	2.58016129777583	Bacteria	Chloroflexi	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae
Otu00348	PNC1	23.7736210609835	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriales_unclassified
Otu00348	PNC3	20.1479962015547	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriales_unclassified
Otu00348	PNC2	15.408379684152	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriales_unclassified
Otu00348	VC3	4.03409844460863	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriales_unclassified
Otu00348	VC2	3.46632941691484	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriales_unclassified
Otu00348	VC1	1.2902156557587	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriales_unclassified
Otu01558	VC2	20.0841987727562	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae
Otu01558	VC1	8.04394740713689	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae
Otu01558	VC3	3.51267852412312	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae
Otu01558	PNC2	0.344708721130645	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae
Otu01558	PNC1	0.266023710596763	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae
Otu01558	PNC3	0.121610117961814	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae
Otu01791	VC1	3.46785346438598	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadales_Incertae_Sedis
Otu01791	VC3	2.36627498140258	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadales_Incertae_Sedis
Otu01791	PNC1	1.64539501350596	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadales_Incertae_Sedis
Otu01791	VC2	1.40452063451904	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadales_Incertae_Sedis
Otu01791	PNC2	0.689417442261289	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadales_Incertae_Sedis
Otu01791	PNC3	0.123639960435213	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadales_Incertae_Sedis
Otu00307	VC2	28.6474040438705	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadales_unclassified
Otu00307	PNC1	23.1923157653705	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadales_unclassified
Otu00307	VC1	20.2497364592125	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadales_unclassified
Otu00307	PNC2	17.9305891380857	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadales_unclassified
Otu00307	PNC3	9.72439758039894	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadales_unclassified
Otu00307	VC3	7.23764011734323	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadales_unclassified
Otu01065	VC2	63.6362010611357	Bacteria	Spirochaetae	Spirochaetes	Spirochaetales	Spirochaetaceae
Otu01065	PNC1	18.4694446841206	Bacteria	Spirochaetae	Spirochaetes	Spirochaetales	Spirochaetaceae
Otu01065	PNC2	3.8857961300071	Bacteria	Spirochaetae	Spirochaetes	Spirochaetales	Spirochaetaceae
Otu01065	PNC3	3.69519006136855	Bacteria	Spirochaetae	Spirochaetes	Spirochaetales	Spirochaetaceae
Otu01065	VC1	2.2971933149937	Bacteria	Spirochaetae	Spirochaetes	Spirochaetales	Spirochaetaceae
Otu01065	VC3	1.89655908616259	Bacteria	Spirochaetae	Spirochaetes	Spirochaetales	Spirochaetaceae
Otu01393	VC3	16.5366262692332	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae
Otu01393	VC1	7.59198694602729	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae
Otu01393	PNC3	7.50368275509249	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae
Otu01393	PNC1	6.66273940634156	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae
Otu01393	PNC2	4.97655666874285	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae
Otu01393	VC2	2.78790336535446	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae
Otu00049	PNC2	165.881971607644	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae
Otu00049	VC1	136.514084262547	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae
Otu00049	VC3	76.2258320737618	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae
Otu00049	VC2	44.476268076719	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae
Otu00049	PNC3	26.7723271373448	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae
Otu00049	PNC1	6.85737891385946	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae
Otu00154	VC1	98.3424463895104	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Streptosporangiaceae
Otu00154	VC3	5.34308457056639	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Streptosporangiaceae
Otu00154	VC2	4.73356458103743	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Streptosporangiaceae
Otu00154	PNC1	0	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Streptosporangiaceae
Otu00154	PNC2	0	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Streptosporangiaceae
Otu00154	PNC3	0	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Streptosporangiaceae
Otu00689	VC3	24.4919184738217	Bacteria	Acidobacteria	Holophagae	Subgroup_10	Subgroup_10_unclassified
Otu00689	PNC1	21.3574756259631	Bacteria	Acidobacteria	Holophagae	Subgroup_10	Subgroup_10_unclassified
Otu00689	PNC3	21.2322100846968	Bacteria	Acidobacteria	Holophagae	Subgroup_10	Subgroup_10_unclassified
