OTU	Sample	Abundance	Kingdom	Phylum	Class	Order
Otu00250	VC3	1.1519183256458	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales
Otu00250	VC2	0.635598607100528	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales
Otu00831	PNC1	0.178510592763282	Bacteria	Planctomycetes	Planctomycetes_unclassified	Planctomycetes_unclassified
Otu00831	VC1	0.162492471902411	Bacteria	Planctomycetes	Planctomycetes_unclassified	Planctomycetes_unclassified
Otu00831	PNC3	0.160508865902166	Bacteria	Planctomycetes	Planctomycetes_unclassified	Planctomycetes_unclassified
Otu00831	PNC2	0.143137247822168	Bacteria	Planctomycetes	Planctomycetes_unclassified	Planctomycetes_unclassified
Otu00831	VC3	0.0687996211481695	Bacteria	Planctomycetes	Planctomycetes_unclassified	Planctomycetes_unclassified
Otu00831	VC2	0.0477738491892123	Bacteria	Planctomycetes	Planctomycetes_unclassified	Planctomycetes_unclassified
Otu00041	VC3	1.65738373672969	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales
Otu00041	VC1	0.52840858463764	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales
Otu00041	VC2	0.119984365606744	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales
Otu00041	PNC2	0.119909503910767	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales
Otu00041	PNC3	0.110943053481276	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales
Otu00041	PNC1	0.0698355751304997	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales
Otu00218	PNC1	1.00239655884081	Bacteria	Proteobacteria	Proteobacteria_unclassified	Proteobacteria_unclassified
Otu00218	VC2	0.927040940005997	Bacteria	Proteobacteria	Proteobacteria_unclassified	Proteobacteria_unclassified
Otu00218	PNC2	0.867125926603773	Bacteria	Proteobacteria	Proteobacteria_unclassified	Proteobacteria_unclassified
Otu00218	PNC3	0.631509976510346	Bacteria	Proteobacteria	Proteobacteria_unclassified	Proteobacteria_unclassified
Otu00218	VC3	0.587945987931902	Bacteria	Proteobacteria	Proteobacteria_unclassified	Proteobacteria_unclassified
Otu00218	VC1	0.558756670899313	Bacteria	Proteobacteria	Proteobacteria_unclassified	Proteobacteria_unclassified
Otu01596	VC1	0.0503375989064231	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales
Otu01596	VC3	0.0484836648562545	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales
Otu01596	PNC3	0.0121214099227363	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales
Otu01596	PNC1	0.00859238441953192	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales
Otu01596	VC2	0.00678171973889762	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales
Otu01596	PNC2	0.00562004432767457	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales
Otu00352	VC1	0.227924722477136	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales
Otu00352	PNC3	0.129055838404619	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales
Otu00352	VC3	0.127244146275942	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales
Otu00352	PNC2	0.0776370070019516	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales
Otu00352	VC2	0.0225850879584597	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales
Otu00352	PNC1	0.0178566523662677	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales
Otu01891	PNC1	0.0490397449355511	Bacteria	Verrucomicrobia	Opitutae	Puniceicoccales
Otu01891	PNC3	0.0289028290972591	Bacteria	Verrucomicrobia	Opitutae	Puniceicoccales
Otu01891	VC1	0.0257786739380844	Bacteria	Verrucomicrobia	Opitutae	Puniceicoccales
Otu01891	VC3	0.00551662017587921	Bacteria	Verrucomicrobia	Opitutae	Puniceicoccales
Otu01891	PNC2	0.00309834761761274	Bacteria	Verrucomicrobia	Opitutae	Puniceicoccales
Otu01891	VC2	0	Bacteria	Verrucomicrobia	Opitutae	Puniceicoccales
Otu02594	VC1	0.0145096438397074	Bacteria	Lentisphaerae	R76-B128	R76-B128_unclassified
Otu02594	VC2	0.0113197830858777	Bacteria	Lentisphaerae	R76-B128	R76-B128_unclassified
Otu02594	PNC1	0.00593357382229095	Bacteria	Lentisphaerae	R76-B128	R76-B128_unclassified
Otu02594	PNC2	0.00325755741962609	Bacteria	Lentisphaerae	R76-B128	R76-B128_unclassified
Otu02594	PNC3	0.00215992514736612	Bacteria	Lentisphaerae	R76-B128	R76-B128_unclassified
Otu02594	VC3	0.00181755098957396	Bacteria	Lentisphaerae	R76-B128	R76-B128_unclassified
Otu00002	PNC2	9.47762677608328	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales
Otu00002	PNC1	5.22561603176751	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales
Otu00002	PNC3	4.73433293017164	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales
Otu00002	VC2	3.98587043723989	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales
Otu00002	VC1	2.46629532464567	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales
Otu00002	VC3	1.56508426476442	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales
Otu00104	PNC2	1.5680228972852	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales
Otu00104	PNC1	1.54778761487821	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales
Otu00104	PNC3	1.51735342859853	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales
Otu00104	VC2	1.25855209374297	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales
Otu00104	VC1	1.07835336239721	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales
Otu00104	VC3	0.876770409005113	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales
Otu00016	PNC2	6.3146408949911	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales
Otu00016	VC1	5.76499286081417	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales
Otu00016	PNC3	5.32622036209217	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales
Otu00016	VC2	4.71414831133338	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales
Otu00016	PNC1	4.43091926952408	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales
Otu00016	VC3	4.06002916995067	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales
Otu00039	VC2	0.871755768558655	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales
Otu00039	VC1	0.756548826956072	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales
Otu00039	VC3	0.702542939677612	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales
Otu00039	PNC1	0.300580398083116	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales
Otu00039	PNC3	0.0369719839779554	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales
Otu00039	PNC2	0.015392266918578	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales
Otu02079	PNC1	0.0416630494995261	Bacteria	Actinobacteria	Rubrobacteria	Rubrobacterales
Otu02079	VC3	0.0189349305207342	Bacteria	Actinobacteria	Rubrobacteria	Rubrobacterales
Otu02079	PNC2	0.00619669523522548	Bacteria	Actinobacteria	Rubrobacteria	Rubrobacterales
Otu02079	PNC3	0.00424892973170307	Bacteria	Actinobacteria	Rubrobacteria	Rubrobacterales
Otu02079	VC1	0.000961515295948884	Bacteria	Actinobacteria	Rubrobacteria	Rubrobacterales
Otu02079	VC2	0	Bacteria	Actinobacteria	Rubrobacteria	Rubrobacterales
Otu00260	VC2	0.475277455606042	Bacteria	Gemmatimonadetes	Gemmatimonadetes	S0134_terrestrial_group
Otu00260	VC3	0.212485069743174	Bacteria	Gemmatimonadetes	Gemmatimonadetes	S0134_terrestrial_group
Otu00260	VC1	0.0922275562750494	Bacteria	Gemmatimonadetes	Gemmatimonadetes	S0134_terrestrial_group
Otu00260	PNC1	0.0372248191577164	Bacteria	Gemmatimonadetes	Gemmatimonadetes	S0134_terrestrial_group
Otu00260	PNC2	0.00943824174105526	Bacteria	Gemmatimonadetes	Gemmatimonadetes	S0134_terrestrial_group
Otu00260	PNC3	0.00107996257368306	Bacteria	Gemmatimonadetes	Gemmatimonadetes	S0134_terrestrial_group
Otu00024	VC1	2.78667899115909	Bacteria	Chloroflexi	S085	S085_unclassified
Otu00024	PNC2	2.4604081984672	Bacteria	Chloroflexi	S085	S085_unclassified
Otu00024	PNC3	1.61500378265601	Bacteria	Chloroflexi	S085	S085_unclassified
Otu00024	VC3	1.02097377803368	Bacteria	Chloroflexi	S085	S085_unclassified
Otu00024	PNC1	0.772132600326509	Bacteria	Chloroflexi	S085	S085_unclassified
Otu00024	VC2	0.627502077461545	Bacteria	Chloroflexi	S085	S085_unclassified
Otu00321	VC1	0.759203472876587	Bacteria	Chloroflexi	SAR202_clade	SAR202_clade_unclassified
Otu00321	PNC3	0.309133529304213	Bacteria	Chloroflexi	SAR202_clade	SAR202_clade_unclassified
Otu00321	PNC2	0.236425342541287	Bacteria	Chloroflexi	SAR202_clade	SAR202_clade_unclassified
Otu00321	VC3	0.225219815107313	Bacteria	Chloroflexi	SAR202_clade	SAR202_clade_unclassified
Otu00321	PNC1	0.152858859669975	Bacteria	Chloroflexi	SAR202_clade	SAR202_clade_unclassified
Otu00321	VC2	0.146974246527583	Bacteria	Chloroflexi	SAR202_clade	SAR202_clade_unclassified
Otu00470	VC2	0.29845529253601	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324_clade(Marine_group_B)
Otu00470	VC1	0.219417098889541	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324_clade(Marine_group_B)
Otu00470	VC3	0.139674063158867	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324_clade(Marine_group_B)
Otu00470	PNC3	0.0802173820673011	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324_clade(Marine_group_B)
Otu00470	PNC1	0.0664364428671967	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324_clade(Marine_group_B)
Otu00470	PNC2	0.023777127681992	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324_clade(Marine_group_B)
Otu00633	VC2	0.321940085767293	Bacteria	Bacteroidetes	SB-5	SB-5_unclassified
Otu00633	PNC1	0.142221762764687	Bacteria	Bacteroidetes	SB-5	SB-5_unclassified
Otu00633	PNC2	0.0440258614137453	Bacteria	Bacteroidetes	SB-5	SB-5_unclassified
Otu00633	PNC3	0.0325891515417754	Bacteria	Bacteroidetes	SB-5	SB-5_unclassified
Otu00633	VC3	0.0244686025009239	Bacteria	Bacteroidetes	SB-5	SB-5_unclassified
Otu00633	VC1	0.013446089238278	Bacteria	Bacteroidetes	SB-5	SB-5_unclassified
Otu00584	PNC3	0.157605640699244	Bacteria	SHA-109	SHA-109_unclassified	SHA-109_unclassified
Otu00584	PNC1	0.0667105791426106	Bacteria	SHA-109	SHA-109_unclassified	SHA-109_unclassified
Otu00584	VC1	0.0320079385671393	Bacteria	SHA-109	SHA-109_unclassified	SHA-109_unclassified
Otu00584	PNC2	0.023135983451281	Bacteria	SHA-109	SHA-109_unclassified	SHA-109_unclassified
Otu00584	VC2	0.00716977822743249	Bacteria	SHA-109	SHA-109_unclassified	SHA-109_unclassified
Otu00584	VC3	0.00575416479695602	Bacteria	SHA-109	SHA-109_unclassified	SHA-109_unclassified
Otu02725	VC3	0.0162256558406837	Bacteria	Chloroflexi	SHA-26	SHA-26_unclassified
Otu02725	VC1	0.0113710694038575	Bacteria	Chloroflexi	SHA-26	SHA-26_unclassified
Otu02725	VC2	0.00554304946695285	Bacteria	Chloroflexi	SHA-26	SHA-26_unclassified
Otu02725	PNC2	0	Bacteria	Chloroflexi	SHA-26	SHA-26_unclassified
Otu02725	PNC3	0	Bacteria	Chloroflexi	SHA-26	SHA-26_unclassified
Otu02725	PNC1	0	Bacteria	Chloroflexi	SHA-26	SHA-26_unclassified
Otu02258	VC3	0.0296795994795671	Bacteria	SM2F11	SM2F11_unclassified	SM2F11_unclassified
Otu02258	VC1	0.00993425634954061	Bacteria	SM2F11	SM2F11_unclassified	SM2F11_unclassified
Otu02258	PNC2	0	Bacteria	SM2F11	SM2F11_unclassified	SM2F11_unclassified
Otu02258	VC2	0	Bacteria	SM2F11	SM2F11_unclassified	SM2F11_unclassified
Otu02258	PNC1	0	Bacteria	SM2F11	SM2F11_unclassified	SM2F11_unclassified
Otu02258	PNC3	0	Bacteria	SM2F11	SM2F11_unclassified	SM2F11_unclassified
Otu00598	VC2	0.0598064373962718	Bacteria	Proteobacteria	SPOTSOCT00m83	SPOTSOCT00m83_unclassified
Otu00598	PNC3	0.0464161134668293	Bacteria	Proteobacteria	SPOTSOCT00m83	SPOTSOCT00m83_unclassified
Otu00598	PNC1	0.0442596982413462	Bacteria	Proteobacteria	SPOTSOCT00m83	SPOTSOCT00m83_unclassified
Otu00598	VC1	0.0344323116016244	Bacteria	Proteobacteria	SPOTSOCT00m83	SPOTSOCT00m83_unclassified
Otu00598	VC3	0.0253262225827795	Bacteria	Proteobacteria	SPOTSOCT00m83	SPOTSOCT00m83_unclassified
Otu00598	PNC2	0.00635590503723883	Bacteria	Proteobacteria	SPOTSOCT00m83	SPOTSOCT00m83_unclassified
Otu00397	PNC3	0.476925233532186	Bacteria	Saccharibacteria	Saccharibacteria_unclassified	Saccharibacteria_unclassified
Otu00397	PNC2	0.392155616327945	Bacteria	Saccharibacteria	Saccharibacteria_unclassified	Saccharibacteria_unclassified
Otu00397	PNC1	0.265908849334699	Bacteria	Saccharibacteria	Saccharibacteria_unclassified	Saccharibacteria_unclassified
Otu00397	VC1	0.03454084364391	Bacteria	Saccharibacteria	Saccharibacteria_unclassified	Saccharibacteria_unclassified
Otu00397	VC2	0.0190816573426347	Bacteria	Saccharibacteria	Saccharibacteria_unclassified	Saccharibacteria_unclassified
Otu00397	VC3	0.0179052627103666	Bacteria	Saccharibacteria	Saccharibacteria_unclassified	Saccharibacteria_unclassified
Otu00071	PNC1	2.03041966983499	Bacteria	Proteobacteria	Deltaproteobacteria	Sh765B-TzT-29
Otu00071	PNC3	1.74887031761392	Bacteria	Proteobacteria	Deltaproteobacteria	Sh765B-TzT-29
Otu00071	PNC2	1.30038605447226	Bacteria	Proteobacteria	Deltaproteobacteria	Sh765B-TzT-29
Otu00071	VC2	0.862785970251986	Bacteria	Proteobacteria	Deltaproteobacteria	Sh765B-TzT-29
Otu00071	VC3	0.368044009938681	Bacteria	Proteobacteria	Deltaproteobacteria	Sh765B-TzT-29
Otu00071	VC1	0.358425415857869	Bacteria	Proteobacteria	Deltaproteobacteria	Sh765B-TzT-29
Otu01000	PNC1	0.0645794030569729	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales
Otu01000	PNC3	0.0529859725977853	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales
Otu01000	PNC2	0.00201249514440404	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales
Otu01000	VC2	0	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales
Otu01000	VC1	0	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales
Otu01000	VC3	0	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales
Otu00386	PNC2	0.522819367280679	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales
Otu00386	PNC1	0.357695681631969	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales
Otu00386	VC3	0.198331910363589	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales
Otu00386	PNC3	0.191345675377731	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales
Otu00386	VC1	0.191003184915592	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales
Otu00386	VC2	0.12548870815919	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales
Otu00149	VC2	0.75207877634573	Bacteria	Chloroflexi	Thermomicrobia	Sphaerobacterales
Otu00149	VC1	0.134677438191507	Bacteria	Chloroflexi	Thermomicrobia	Sphaerobacterales
Otu00149	VC3	0.0924572616879193	Bacteria	Chloroflexi	Thermomicrobia	Sphaerobacterales
Otu00149	PNC1	0.0786722305320131	Bacteria	Chloroflexi	Thermomicrobia	Sphaerobacterales
Otu00149	PNC3	0.0227614643927513	Bacteria	Chloroflexi	Thermomicrobia	Sphaerobacterales
Otu00149	PNC2	0.0162553156025629	Bacteria	Chloroflexi	Thermomicrobia	Sphaerobacterales
Otu00103	PNC1	3.7029879654141	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales
Otu00103	PNC3	3.11262321714821	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales
Otu00103	PNC2	1.10515862711354	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales
Otu00103	VC1	0.262790428053191	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales
Otu00103	VC2	0.137733358922154	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales
Otu00103	VC3	0.086646557705788	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales
Otu00115	VC1	0.75287305590289	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales
Otu00115	PNC1	0.696773615210149	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales
Otu00115	VC2	0.645537977319247	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales
Otu00115	VC3	0.27035219480293	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales
Otu00115	PNC3	0.254247880750196	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales
Otu00115	PNC2	0.204645537700912	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales
Otu01065	VC2	0.311962027011964	Bacteria	Spirochaetae	Spirochaetes	Spirochaetales
Otu01065	PNC1	0.163366782049915	Bacteria	Spirochaetae	Spirochaetes	Spirochaetales
Otu01065	PNC3	0.0322765144446544	Bacteria	Spirochaetae	Spirochaetes	Spirochaetales
Otu01065	PNC2	0.0244809665639637	Bacteria	Spirochaetae	Spirochaetes	Spirochaetales
Otu01065	VC1	0.0138888495756218	Bacteria	Spirochaetae	Spirochaetes	Spirochaetales
Otu01065	VC3	0.0108014654261735	Bacteria	Spirochaetae	Spirochaetes	Spirochaetales
Otu00049	PNC2	1.04507567165745	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales
Otu00049	VC1	0.825365270263062	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales
Otu00049	VC3	0.43412867847528	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales
Otu00049	PNC3	0.233849244345902	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales
Otu00049	VC2	0.218034805845985	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales
Otu00049	PNC1	0.0606552035328562	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales
Otu00154	VC1	0.638270854027557	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales
Otu00154	VC3	0.0833883455119327	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales
Otu00154	VC2	0.0727168826193548	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales
Otu00154	PNC3	0.0561693836138969	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales
Otu00154	PNC2	0.00426380499182811	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales
Otu00154	PNC1	0	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales
Otu00230	VC3	0.508226145055689	Bacteria	Acidobacteria	Holophagae	Subgroup_10
Otu00230	PNC3	0.328872586932739	Bacteria	Acidobacteria	Holophagae	Subgroup_10
Otu00230	PNC1	0.27694431557142	Bacteria	Acidobacteria	Holophagae	Subgroup_10
Otu00230	PNC2	0.185175684718596	Bacteria	Acidobacteria	Holophagae	Subgroup_10
Otu00230	VC1	0.123649821263752	Bacteria	Acidobacteria	Holophagae	Subgroup_10
Otu00230	VC2	0.0292420799719768	Bacteria	Acidobacteria	Holophagae	Subgroup_10
Otu01591	VC2	0.0536675642498437	Bacteria	Acidobacteria	Acidobacteria	Subgroup_12
Otu01591	VC3	0.012786824134175	Bacteria	Acidobacteria	Acidobacteria	Subgroup_12
Otu01591	VC1	0.00505068524853485	Bacteria	Acidobacteria	Acidobacteria	Subgroup_12
Otu01591	PNC3	0	Bacteria	Acidobacteria	Acidobacteria	Subgroup_12
Otu01591	PNC1	0	Bacteria	Acidobacteria	Acidobacteria	Subgroup_12
Otu01591	PNC2	0	Bacteria	Acidobacteria	Acidobacteria	Subgroup_12
Otu01485	VC2	0.078875824429536	Bacteria	Acidobacteria	Acidobacteria	Subgroup_13
Otu01485	PNC3	0.0191460625112642	Bacteria	Acidobacteria	Acidobacteria	Subgroup_13
Otu01485	PNC1	0.0152258072187241	Bacteria	Acidobacteria	Acidobacteria	Subgroup_13
Otu01485	PNC2	0.00309834761761274	Bacteria	Acidobacteria	Acidobacteria	Subgroup_13
Otu01485	VC3	0	Bacteria	Acidobacteria	Acidobacteria	Subgroup_13
Otu01485	VC1	0	Bacteria	Acidobacteria	Acidobacteria	Subgroup_13
Otu00535	PNC2	0.5091438583626	Bacteria	Acidobacteria	Acidobacteria	Subgroup_17
Otu00535	PNC1	0.167990875878344	Bacteria	Acidobacteria	Acidobacteria	Subgroup_17
Otu00535	PNC3	0.164077477719761	Bacteria	Acidobacteria	Acidobacteria	Subgroup_17
Otu00535	VC1	0.0803769839870303	Bacteria	Acidobacteria	Acidobacteria	Subgroup_17
Otu00535	VC3	0.0646696677978803	Bacteria	Acidobacteria	Acidobacteria	Subgroup_17
Otu00535	VC2	0.0379560671384338	Bacteria	Acidobacteria	Acidobacteria	Subgroup_17
Otu00363	VC2	0.743839600531587	Bacteria	Acidobacteria	Acidobacteria	Subgroup_18
Otu00363	VC3	0.293358918039399	Bacteria	Acidobacteria	Acidobacteria	Subgroup_18
Otu00363	PNC1	0.142735080847914	Bacteria	Acidobacteria	Acidobacteria	Subgroup_18
Otu00363	PNC3	0.116447814209164	Bacteria	Acidobacteria	Acidobacteria	Subgroup_18
Otu00363	PNC2	0.0571352463252815	Bacteria	Acidobacteria	Acidobacteria	Subgroup_18
Otu00363	VC1	0.0486012344094686	Bacteria	Acidobacteria	Acidobacteria	Subgroup_18
Otu01710	PNC3	0.0906333450658506	Bacteria	Acidobacteria	Subgroup_22	Subgroup_22_unclassified
Otu01710	PNC2	0.0559174511870195	Bacteria	Acidobacteria	Subgroup_22	Subgroup_22_unclassified
Otu01710	VC3	0.042066712328647	Bacteria	Acidobacteria	Subgroup_22	Subgroup_22_unclassified
Otu01710	PNC1	0.0212153119404099	Bacteria	Acidobacteria	Subgroup_22	Subgroup_22_unclassified
Otu01710	VC1	0.0201766963099202	Bacteria	Acidobacteria	Subgroup_22	Subgroup_22_unclassified
Otu01710	VC2	0.00564667324037066	Bacteria	Acidobacteria	Subgroup_22	Subgroup_22_unclassified
Otu01069	PNC3	0.157617075559753	Bacteria	Acidobacteria	Holophagae	Subgroup_23
Otu01069	PNC1	0.11591445307111	Bacteria	Acidobacteria	Holophagae	Subgroup_23
Otu01069	PNC2	0.0544227676535886	Bacteria	Acidobacteria	Holophagae	Subgroup_23
Otu01069	VC2	0.0497453411753832	Bacteria	Acidobacteria	Holophagae	Subgroup_23
Otu01069	VC1	0.00371148445729072	Bacteria	Acidobacteria	Holophagae	Subgroup_23
Otu01069	VC3	0	Bacteria	Acidobacteria	Holophagae	Subgroup_23
Otu00743	PNC3	0.173342662659729	Bacteria	Acidobacteria	Subgroup_26	Subgroup_26_unclassified
Otu00743	PNC1	0.126350273606955	Bacteria	Acidobacteria	Subgroup_26	Subgroup_26_unclassified
Otu00743	PNC2	0.117669450286507	Bacteria	Acidobacteria	Subgroup_26	Subgroup_26_unclassified
Otu00743	VC1	0.0267771536974653	Bacteria	Acidobacteria	Subgroup_26	Subgroup_26_unclassified
Otu00743	VC3	0.0266986765698189	Bacteria	Acidobacteria	Subgroup_26	Subgroup_26_unclassified
Otu00743	VC2	0.0130204890085928	Bacteria	Acidobacteria	Subgroup_26	Subgroup_26_unclassified
Otu00223	VC2	1.24947637136275	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3
Otu00223	VC3	0.376424294390509	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3
Otu00223	VC1	0.284759857091296	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3
Otu00223	PNC3	0.273296026229152	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3
Otu00223	PNC1	0.206584860289376	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3
Otu00223	PNC2	0.173318313282788	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3
Otu00595	PNC2	0.140483608447053	Bacteria	Acidobacteria	Acidobacteria	Subgroup_6
Otu00595	PNC3	0.0944357349959557	Bacteria	Acidobacteria	Acidobacteria	Subgroup_6
Otu00595	VC1	0.0807611622191306	Bacteria	Acidobacteria	Acidobacteria	Subgroup_6
Otu00595	PNC1	0.0738237910263612	Bacteria	Acidobacteria	Acidobacteria	Subgroup_6
Otu00595	VC3	0.0253376333326807	Bacteria	Acidobacteria	Acidobacteria	Subgroup_6
Otu00595	VC2	0.00484732966421054	Bacteria	Acidobacteria	Acidobacteria	Subgroup_6
Otu00448	VC3	0.286546071436422	Bacteria	Acidobacteria	Holophagae	Subgroup_7
Otu00448	VC1	0.254448809030054	Bacteria	Acidobacteria	Holophagae	Subgroup_7
Otu00448	VC2	0.0168363959476942	Bacteria	Acidobacteria	Holophagae	Subgroup_7
Otu00448	PNC3	0	Bacteria	Acidobacteria	Holophagae	Subgroup_7
Otu00448	PNC2	0	Bacteria	Acidobacteria	Holophagae	Subgroup_7
Otu00448	PNC1	0	Bacteria	Acidobacteria	Holophagae	Subgroup_7
Otu00111	VC1	0.661022302748809	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI
Otu00111	VC2	0.359047437108712	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI
Otu00111	VC3	0.148655046865734	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI
Otu00111	PNC1	0.047950279506621	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI
Otu00111	PNC3	0.032634298464335	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI
Otu00111	PNC2	0.0031619416048231	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI
Otu00003	PNC3	2.88552837448371	Bacteria	Proteobacteria	Gammaproteobacteria	Sva0071
Otu00003	PNC2	2.30283975803551	Bacteria	Proteobacteria	Gammaproteobacteria	Sva0071
Otu00003	PNC1	2.2693601935865	Bacteria	Proteobacteria	Gammaproteobacteria	Sva0071
Otu00003	VC2	0.343203092304338	Bacteria	Proteobacteria	Gammaproteobacteria	Sva0071
Otu00003	VC1	0.259213150226175	Bacteria	Proteobacteria	Gammaproteobacteria	Sva0071
Otu00003	VC3	0.244085486412619	Bacteria	Proteobacteria	Gammaproteobacteria	Sva0071
Otu02087	PNC1	0.0396076842906308	Bacteria	Proteobacteria	Deltaproteobacteria	Sva0485
Otu02087	VC2	0.0387078701574948	Bacteria	Proteobacteria	Deltaproteobacteria	Sva0485
Otu02087	PNC3	0.00765807536061293	Bacteria	Proteobacteria	Deltaproteobacteria	Sva0485
Otu02087	VC3	0.00707393368565662	Bacteria	Proteobacteria	Deltaproteobacteria	Sva0485
Otu02087	PNC2	0.00432739897903848	Bacteria	Proteobacteria	Deltaproteobacteria	Sva0485
